Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
akto,com.akto.dto.type,RequestTemplate,Law of Demeter violation,The tool detected the smell in this method (removeAllSampleMessage) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.getSampleMessages; com.akto.types.CappedList.get; com.akto.dto.type.RequestTemplate.getTrafficRecorder
akto,com.akto.dto.type,RequestTemplate.MergeTrieKeyFunc,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: instance
akto,com.akto.dto.type,SingleTypeInfo,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.types.CappedSet
akto,com.akto.dto.type,SingleTypeInfo,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: scheduler; activeCustomAuthTypes; TRUE; FALSE; INTEGER_32; INTEGER_64; FLOAT; NULL; OTHER; EMAIL; URL; ADDRESS; SSN; CREDIT_CARD; PHONE_NUMBER; UUID; GENERIC; DICT; JWT; IP_ADDRESS; _URL; _METHOD; _RESPONSE_CODE; _IS_HEADER; _PARAM; SUB_TYPE; SUBTYPE_STRING; _EXAMPLES; _USER_IDS; _COUNT; _TIMESTAMP; _DURATION; _API_COLLECTION_ID; COLLECTION_NAME; _SENSITIVE; _IS_URL_PARAM; _VALUES; VALUES_LIMIT; _DOMAIN; MIN_VALUE; ACCEPTED_MAX_VALUE; MAX_VALUE; ACCEPTED_MIN_VALUE; LAST_SEEN; _UNIQUE_COUNT; _PUBLIC_COUNT; THRESHOLD; subTypeMap; customDataTypeMap; customDataTypesSortedBySensitivity; aktoDataTypeMap
akto,com.akto.dto.type,SingleTypeInfo.SubType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto.type,SingleTypeInfo.ParamId,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.dto.type,TrafficRecorder,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.types.CappedList
akto,com.akto.dto.type,TrafficRecorder,Law of Demeter violation,The tool detected the smell in this method (mergeFrom) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TrafficRecorder.getSampleMessages; com.akto.types.CappedList.get
akto,com.akto.dto.type,urlParams,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.type.KeyTypes
akto,com.akto.dto.type,TestKeyTypes,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.dto.type.KeyTypes; com.akto.dto.CustomDataType
akto,com.akto.dto.type,TestRequestTemplate,Law of Demeter violation,The tool detected the smell in this method (testCompareKeys) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TestRequestTemplate.createRequestTemplate; com.akto.dto.type.RequestTemplate.compare
akto,com.akto.dto.type,TestRequestTemplate,Law of Demeter violation,The tool detected the smell in this method (testCompareKeys) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TestRequestTemplate.createRequestTemplate; com.akto.dto.type.RequestTemplate.compare
akto,com.akto.dto.type,TestRequestTemplate,Law of Demeter violation,The tool detected the smell in this method (testCompareKeys) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TestRequestTemplate.createRequestTemplate; com.akto.dto.type.RequestTemplate.compare
akto,com.akto.dto.type,TestRequestTemplate,Law of Demeter violation,The tool detected the smell in this method (testCompareKeys) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.TestRequestTemplate.createRequestTemplate; com.akto.dto.type.RequestTemplate.compare
akto,com.akto.dto.type,TestSingleTypeInfo,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.types.CappedSet; com.akto.dto.type.SingleTypeInfo
akto,com.akto.dto.type,TestSingleTypeInfo,Law of Demeter violation,The tool detected the smell in this method (testCopy) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.SingleTypeInfo.getValues; com.akto.types.CappedSet.getElements
akto,com.akto.dto.type,TestSingleTypeInfo,Law of Demeter violation,The tool detected the smell in this method (testCopy) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.SingleTypeInfo.getValues; com.akto.types.CappedSet.getElements
akto,com.akto.dto.type,TestSingleTypeInfo,Law of Demeter violation,The tool detected the smell in this method (testMerge) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.type.SingleTypeInfo.getValues; com.akto.types.CappedSet.getElements
akto,com.akto.types,CappedSet,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: LIMIT
akto,com.akto.util,Constants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ID; AWS_REGION; AWS_ACCOUNT_ID
akto,com.akto.util,HttpRequestResponseUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FORM_URL_ENCODED_CONTENT_TYPE; GRPC_CONTENT_TYPE
akto,com.akto.util,HttpRequestResponseUtils,Law of Demeter violation,The tool detected the smell in this method (convertGRPCEncodedToJson) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.util.grpc.ProtoBufUtils.decodeProto; com.akto.util.grpc.ProtoBufUtils.getInstance
akto,com.akto.util,Trie,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.util.Pair
akto,com.akto.util,Trie.Node,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.util.grpc,ProtoBufUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RAW_QUERY; DECODED_QUERY; KEY_PREFIX
akto,com.akto.util.modifier,AddJkuJWTModifier,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: JKU_VALUE; JKU_HEADER
akto,com.akto.utils.grpc,TestProtobufUtils,Law of Demeter violation,The tool detected the smell in this method (testProtobufDecoder) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.util.grpc.ProtoBufUtils.decodeProto; com.akto.util.grpc.ProtoBufUtils.getInstance
akto,com.akto.utils.modifier,TestAddJkuJwtModifier,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.util.modifier.AddJkuJWTModifier
akto,com.akto.utils.modifier,TestInvalidSignatureJWTModifier,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.util.modifier.InvalidSignatureJWTModifier
akto,com.akto.utils.modifier,TestNoneAlgoJWTModifier,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.util.modifier.NoneAlgoJWTModifier
akto,com.akto.postman,Main,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BASE_URL
akto,com.akto.graphql,GraphQLUtils,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: __ARGS; QUERY
akto,com.akto.graphql,GraphQLUtils,Law of Demeter violation,The tool detected the smell in this method (parseGraphqlResponseParam) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpResponseParams.getRequestParams; com.akto.dto.HttpRequestParams.getURL
akto,com.akto.graphql,GraphQLUtils,Law of Demeter violation,The tool detected the smell in this method (parseGraphqlResponseParam) because the method voilates the law of Demeter. The long chain of method invocations is : com.akto.dto.HttpRequestParams.getPayload; com.akto.dto.HttpResponseParams.getRequestParams
akto,com.akto.har,HAR,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.akto.log.LoggerMaker
akto,com.akto.har,HAR,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: JSON_CONTENT_TYPE; FORM_URL_ENCODED_CONTENT_TYPE
akto,com.akto.notifications.slack,DailyUpdate.LinkWithDescription,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
akto,com.akto.notifications.slack,TestSummaryGenerator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
